ip_address,country_code,country,city,latitude,longitude,mystery_value
196.170.119.186,SS,Cuba,Michelstad,48.4955065768,-150.7963850238,4996011148
155.59.178.47,CG,El Salvador,Annamariestad,-55.0351030838,-64.5030407209,7188943027
110.93.196.95,VC,India,New Karine,43.9429152706,-103.3382526331,2300539061
112.234.125.245,AS,Lithuania,Kianabury,-48.2397986393,-168.8363533298,6413999973
222.90.247.63,QA,Canada,Adahfurt,-50.6647311816,-1.472354403,7287047700
190.31.108.126,FK,Portugal,Murphyhaven,-70.7368760579,-26.3149406608,6936218718
195.123.132.120,PT,Nauru,Shieldsbury,69.1372341891,-76.2213934692,8647832828
55.204.178.192,BM,Bhutan,Port Ally,45.0046075703,87.8557870492,8790119348
15.124.214.196,CR,Uzbekistan,Jamaalberg,9.5882848226,-144.0192406323,5376921063
139.169.74.206,GD,Bahamas,Amytown,23.2605874718,-25.2082930153,7663789382
61.199.149.35,ER,Croatia,Collinstown,24.134656505,-150.4101460708,4886354581
184.147.77.98,NR,Antarctica (the territory South of 60 deg S),South Raleigh,89.3290410513,96.5448237647,5841822249
22.37.136.11,HM,Germany,Wadetown,-44.4810191245,104.8917188543,3966710394
55.204.140.198,MM,Senegal,East Naomiton,29.0841595328,123.7043157221,6504936914
133.44.241.161,AS,New Caledonia,Lake Carrieville,-57.4715778892,-162.8166731653,4341159421
94.246.101.49,EU,Nauru,Joanyburgh,latitude,longitude,0
174.138.204.37,MU,Central African Republic,Lake Nikoville,20.8776542143,-88.5878351209,7022851258
26.118.249.245,VE,Faroe Islands,Lake Kacie,74.535211893,-42.9805882449,3444645845
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
47.111.211.153,SM,Vietnam,Rosalindhaven,66.5578464071,176.5640091396,5916771813
49.210.148.171,AT,Pitcairn Islands,Diannaview,88.6862624766,175.0555510115,2891268986
54.155.130.104,OM,Luxembourg,Andrewberg,67.4611340887,-46.147797564,4556445090
133.166.132.107,IE,Togo,Jacklynport,-77.1458495109,46.0520563455,5996014548
146.77.147.142,MU,Zimbabwe,Allenland,69.2870632058,-170.5616708748,5785163168
210.73.170.53,FK,Slovenia,Lake Jenifer,40.165820507,34.4116350044,5386658986
222.238.59.153,TZ,Micronesia,South Leanne,-62.0848141483,-136.8229832077,4269924976
205.115.189.248,MO,Faroe Islands,Lake Jessie,41.0966884538,166.2180666822,5040969611
157.189.96.112,DE,Oman,Port Karamouth,28.9999160193,128.2730214602,6276027816
118.36.132.19,MS,Lao People's Democratic Republic,South Isomhaven,-67.0974786414,106.875369715,7295559613
69.127.32.42,EU,Gibraltar,South Reinholdchester,latitude,longitude,0
122.21.233.76,GQ,Somalia,Thaddeusville,-20.7543859049,66.486052214,5227203282
173.111.106.99,KG,Belarus,West Jacklyn,-10.4776392315,13.2255476196,9720027280
32.185.28.188,BT,Spain,Kundebury,-14.7407460817,-64.0688091491,2300711740
178.31.152.43,GL,Peru,Oberbrunnerberg,58.9012920804,-44.7743525193,1452064999
176.237.251.92,GG,Iran,Hauckland,37.6868890264,6.0943933044,6244774679
71.38.9.212,MN,Denmark,Yazminmouth,-74.0149993982,117.6531965019,1340535553
194.26.221.64,,,,0,0,3805213404
14.54.50.246,PM,"Virgin Islands, U.S.",North Geoland,54.5448685779,-121.8200364218,8639463040
107.216.41.34,AQ,Jordan,Russellbury,-21.1728282897,73.5933140681,2128306184
132.136.216.204,HM,Saint Barthelemy,Ullrichville,64.6704114954,137.5310376889,7541513872
85.132.2.94,BR,Liechtenstein,West Shaina,39.5049189589,28.486459714,5483063867
9.254.142.154,GR,Jordan,Whitefort,10.548902929,-172.7786591236,8700063574
102.219.24.38,GS,Moldova,Lake Jamir,-36.1823006649,27.8785509882,1558817967
165.59.160.188,AR,Antarctica (the territory South of 60 deg S),Frankton,-33.4246718899,9.4586505476,3370876873
109.104.125.73,LS,Azerbaijan,Port Tatumland,24.6837930526,72.6763078366,3045657975
184.71.167.205,PR,Republic of Korea,North Sophiaport,-83.8549390418,106.7160173963,6262280635
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
196.154.137.211,EE,Botswana,Corineville,17.7120380801,74.4749416183,8956802707
93.87.219.62,IQ,Bermuda,Kossbury,-17.4516912251,22.9110622838,8465915303
29.48.206.30,MY,Western Sahara,Port Audie,-59.4403592731,86.1217770911,5980354125
27.4.5.101,DK,Oman,Laurieville,67.2587047745,-106.2183134212,2569761550
112.149.228.222,BM,Heard Island and McDonald Islands,Francescahaven,88.3806666713,-10.6943971301,5725154347
149.30.11.221,ME,Colombia,North Martafort,-54.7689311477,-127.3731054723,3290188448
105.179.67.149,RW,Turkey,Kossport,65.5535578105,131.7255900157,9621094656
23.163.204.123,BL,Brazil,Kubtown,-42.4578919825,51.1735759307,6691066700
163.167.236.70,MO,Lebanon,Ottoborough,11.9439491747,114.6532943317,9938873649
97.50.253.205,CC,Norway,Goldnerburgh,-56.0309939696,149.7851308216,3617775494
150.2.155.188,VN,Saint Helena,Lindseystad,17.4895284933,172.3869136018,2993284102
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
138.93.69.35,MN,Gambia,Gleichnerchester,-48.7218475747,-129.2925896301,5320160832
not your IP address,BD,Democratic People's Republic of Korea,Walterside,-79.6639370686,57.1680363967,3165043393
16.186.77.80,NO,Kuwait,North Siennaview,,,0
15.72.94.234,NR,Malawi,Baileyberg,-25.5701209632,93.0520261824,3227009632
197.238.217.56,AM,Guernsey,Dickiview,-77.7091894063,-148.4229358678,3730532730
18.15.35.117,CG,Saint Vincent and the Grenadines,Batzfurt,-64.4232891842,-94.2981727584,8397738906
123.234.212.92,KY,Comoros,Lake Karlieland,48.7052188408,17.0103838766,8153224793
168.55.219.98,JM,Mauritania,Kesslerchester,37.8976836564,156.1744743782,1896923484
182.244.87.82,SS,Cote d'Ivoire,Lake Micaela,58.4973837562,-77.3858887836,7196042947
81.73.250.97,CI,Guyana,West Adriannaburgh,65.4791144315,-73.7465029145,5539474448
36.122.179.222,TJ,Norway,Bellmouth,32.4128653378,-174.064983734,6483759895
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
21.219.193.190,GQ,Djibouti,East Jadenview,-47.4056136367,31.0728601577,3838231495
6.115.226.174,MC,Kiribati,Port Kevon,-22.9283296368,-80.6573144737,5572638116
14.111.112.39,LC,Antarctica (the territory South of 60 deg S),West Chancehaven,74.5988383795,-143.6001887937,2099834750
214.220.120.200,DO,Timor-Leste,Port Rozella,29.9080650583,-72.3320035293,9791039007
86.120.211.180,ZM,Belgium,Kihnside,,,0
205.47.60.98,YT,Serbia,Deltaberg,-26.4427506764,-53.5285009106,6003840492
84.67.194.213,PG,Timor-Leste,West Heatherstad,16.9133354353,-95.6270529777,6125580193
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
9.26.208.224,HN,Pitcairn Islands,Waelchichester,,,0
64.245.78.43,CC,Sudan,Efrenchester,42.5050836632,-11.088053872,5225191864
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
182.3.106.29,EU,Saint Pierre and Miquelon,Lake Mose,latitude,longitude,0
192.13.6.18,TL,Brunei Darussalam,East Jaredton,14.9499864787,-104.3492351519,7183864086
25.122.34.77,GW,Cape Verde,Bergetown,48.4697168977,169.7684716995,8955134895
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
220.135.48.72,ID,Angola,Lake Saulchester,-83.0077642742,-155.0160193381,8935326230
160.224.183.6,DJ,Mozambique,Port Brandon,-88.0763965564,56.2480047366,3973756162
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
43.164.135.60,TJ,Syrian Arab Republic,Lake Mason,39.2327190559,-62.7807694915,8322038132
218.42.94.53,SH,Cameroon,Sporerfurt,-27.0221588408,109.6472773562,6356961530
91.215.140.10,BH,Venezuela,Lindgrenfort,-1.6998709706,39.988351678,7271594412
128.247.206.205,CM,Romania,Friesenmouth,22.3364775025,121.613446289,5584380958
65.230.201.43,BH,Afghanistan,Bernhardmouth,-43.1724845671,-148.1450162503,6407912461
46.40.228.104,HM,Slovenia,Morissetteborough,-34.4502550059,92.5775838307,3563440382
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
7.253.205.15,,,,0,0,6037096308
55.154.81.238,GB,Russian Federation,South Ross,-30.9216373506,-49.5259860814,2818892369
73.172.245.147,SK,Zimbabwe,Demetriusshire,-36.2038435687,41.0786181843,4184638804
4.22.64.234,42,Russian Federation,Bernieberg,-7.6387589153,-118.8660384141,0
72.236.139.199,AI,Macao,Nehashire,87.9829903884,4.822243053,3770472348
155.96.92.146,PF,Ireland,Lake Remington,89.5010461467,43.2211284275,5217870247
179.18.173.140,ME,Mauritania,Bessieport,,,0
178.11.28.153,ID,Estonia,Greenmouth,69.1713191781,-122.4868017066,9432259735
77.239.96.89,DZ,Uzbekistan,Hicklechester,-16.8240933235,-119.6314727219,4126532674
107.131.36.115,VU,Macao,Lake Whitneybury,26.1924507854,-92.1398065589,7543761608
119.204.168.227,FK,Guadeloupe,Kathlynmouth,4.6247456631,124.798388224,3490879636
144.154.159.230,PL,Haiti,Port Lukas,-80.895130396,105.8435855082,7742770902
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
212.98.152.187,FK,Cook Islands,Paytonburgh,60.0474138625,87.1077575732,6749358084
215.186.118.88,,,,0,0,8478667078
138.158.49.83,AS,Cyprus,Port Lexi,3.5287711241,-53.9710534196,3156614338
66.77.105.8,SY,Uganda,South Billieton,46.6924286974,-50.4518861168,7614752156
209.150.124.150,CL,Kazakhstan,New Lily,-76.8159241523,2.624170976,6751733603
122.175.125.176,AZ,Papua New Guinea,South Edwinview,44.1260415343,40.9983020252,3133919151
98.37.198.122,LS,Turks and Caicos Islands,Devynborough,-81.1831885752,-175.8505964475,4665798024
164.252.175.17,MM,Thailand,Boganhaven,-24.4693256279,150.9243630114,6077823886
52.51.247.127,IO,Guernsey,West Sylvia,80.0686912328,-135.1674146782,3821739861
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
148.216.134.197,CV,France,New Darrionbury,68.092490817,-167.2855623787,8208697770
135.111.93.154,BN,Kenya,North Adolfo,,,0
90.3.32.133,BA,Cook Islands,West Kira,8.4139486759,-145.4911624049,5993222790
157.59.68.139,ZA,Saint Kitts and Nevis,Haleyport,-22.9225581678,145.6229611136,6767235164
203.217.199.126,,,,0,0,3413698991
161.218.168.138,BH,Iraq,Ednaberg,1.1766319093,-4.410299525,2055101314
112.14.254.127,GF,Malawi,Deckowstad,49.9895231976,169.210334472,3387963840
98.216.254.47,LC,Micronesia,Dooleyborough,-34.3526765541,71.4896395587,3573768646
184.60.246.96,FK,British Indian Ocean Territory (Chagos Archipelago),Garnetstad,45.7437058095,-110.4183291816,5770991072
93.112.183.8,PW,Nauru,Lake Kaleb,-34.1075363594,-76.2589377224,6793497738
141.205.21.5,CO,Costa Rica,Port Ezratown,-59.2692555478,-48.3512977899,7825580217
191.83.28.8,TR,Trinidad and Tobago,New Lyla,29.8958469928,-165.1093617348,8128755978
141.92.209.9,AG,Netherlands,Ocieview,-81.1277221216,-108.1080258743,3456100455
112.185.105.245,BF,Azerbaijan,West Jefferyton,-86.1522989259,-56.4974171735,9940574119
186.176.22.85,CO,Georgia,East Abrahamfurt,14.5782747437,176.6327372676,5419918159
173.75.89.133,GA,Philippines,North Shane,,,0
121.122.57.157,EU,British Indian Ocean Territory (Chagos Archipelago),South Pablo,latitude,longitude,0
6.98.136.184,AI,Tanzania,West Clotilde,-62.1766844578,105.5231421072,9794973540
101.187.236.47,PT,Indonesia,North Mercedes,-70.6010315651,-144.6826745098,8144313717
11.244.107.141,SX,Canada,South Emilioview,66.3837806163,176.8233605318,2306721585
160.159.16.175,AZ,Republic of Korea,North Kiera,43.4363513532,78.4944357999,6472609508
111.53.250.30,SY,Montserrat,Johnstontown,53.9283363251,25.6188722991,3964560489
154.2.94.166,TL,Czech Republic,Buckridgestad,75.4687002383,-157.3967739896,3861348949
151.91.185.176,DK,Indonesia,West Elwynville,-54.2855860717,150.4068464626,1664499628
118.162.68.70,MF,Western Sahara,Emersonhaven,87.8437823676,148.6473323047,9341038649
189.9.186.59,MZ,Estonia,West Freedaberg,68.8403472745,97.9041549489,7171375524
42.155.60.51,LR,Albania,Port Billiefort,-55.2368564732,-99.9564165016,3788963423
101.177.4.210,TK,India,West Morganberg,41.6875448116,67.1106936552,4907795265
37.92.52.40,GG,Singapore,Jesusport,83.8180514046,62.5985131094,7817987955
219.192.186.6,IR,Togo,New Ebony,2.6966693064,-80.8987746899,3964374366
126.114.228.165,,,,0,0,5514980109
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
198.136.50.183,RS,Eritrea,West Margarete,37.5392753324,-124.3277582946,3634447497
210.74.62.221,BN,Heard Island and McDonald Islands,South Ima,-77.0514690062,172.160471327,9152351011
,GG,Senegal,,47.0526278992,-97.9373336217,0
73.249.168.204,NZ,Kenya,Lake Willie,-51.2742194641,-84.4534067575,2550024424
184.7.236.40,GS,Costa Rica,Edytheside,-9.2091601051,137.901724558,3403998425
216.67.28.77,MZ,Bosnia and Herzegovina,Mittiebury,-40.2548068817,172.0419618617,6770485673
47.93.149.192,KR,Solomon Islands,Armstrongside,30.6665326232,147.8739151756,3768106499
201.171.106.43,TF,Reunion,East Markus,-21.8965666969,17.0932810443,5337234464
172.210.241.187,SS,Gambia,Antoniahaven,51.8141677811,-161.7682256675,9983018794
179.155.174.244,IL,Australia,South Garettport,45.0403558208,33.1732063911,2868066605
33.208.43.65,IR,El Salvador,Abernathyland,50.9094846111,-65.2344435459,9808148089
14.113.42.164,PF,Uruguay,East Ramonamouth,83.9989879063,-65.9771560455,7423440008
67.105.97.81,BR,Liberia,Lake Derickton,51.7610271646,-17.8743171408,2193331118
143.27.184.8,LV,Mauritius,West Ezequiel,-77.6512290215,-85.6235445168,3078698831
88.186.221.123,VN,Zambia,Kianamouth,-81.6547491948,-36.9497530261,5595002936
201.59.159.128,FR,Cameroon,Louveniafort,88.1319071395,-122.7721242676,7698612190
101.206.29.159,,,,0,0,1608389886
149.232.84.104,EC,Solomon Islands,Eleazarmouth,-2.9790059512,-90.3840291822,3326602963
200.152.148.20,KG,Netherlands,South Allanberg,85.3518533505,159.2456272441,4453787252
183.125.234.100,BS,China,New Bradyborough,-74.6558706786,126.6040946202,1422424857
73.152.22.23,GY,Iran,North Nigel,75.6799279829,-131.0380098811,3934700759
28.156.89.190,AF,Vanuatu,New Geovanny,79.3065802585,71.0784068733,6851325994
205.139.78.228,AT,Sri Lanka,Port Shanieport,-39.586031212,103.6533487397,5294247172
211.112.84.19,CD,Reunion,New Nasirton,-46.8500677033,31.0745174226,1724868001
130.103.80.7,MQ,United States of America,Gerholdmouth,29.8751952023,-173.4581906912,3433485020
182.71.7.123,GG,Azerbaijan,O'Reillyport,-66.081127707,-72.9854306261,5426090461
117.90.190.170,BH,Armenia,Trompburgh,52.4898539409,-45.0088786942,5993773944
77.9.224.203,CV,Macao,Henrietteville,83.7852186188,-57.2036497963,1953360035
141.92.51.239,MR,Ireland,Donatoport,30.2673119872,71.4161992045,9991449321
67.163.235.253,JP,"Virgin Islands, British",New Dallasfurt,-86.3234906474,-158.2530513205,5354878945
57.239.72.45,UG,Greenland,Wellingtonberg,-64.7364011416,-148.0972197662,2704314615
86.51.224.113,MK,Cyprus,Lianaton,46.8675715679,-1.4887281075,3328592566
70.149.208.135,PW,Serbia,Lake Erick,-44.4363334483,-163.4966910772,4704295516
13.160.34.14,VI,Morocco,New Loren,-65.5165004373,120.3554471326,9039480422
16.163.229.7,BV,Kuwait,East Kraig,39.4720788643,-18.5744647718,7642539907
165.110.229.123,BM,"Virgin Islands, U.S.",East Brannonshire,,,0
13.149.209.38,SZ,French Southern Territories,Yesenialand,-58.5049224815,43.6226151796,1663387657
118.254.87.146,AM,Tajikistan,Greenville,-78.5326994558,-124.5714796576,7457617795
39.27.174.142,EU,Latvia,West Edythe,latitude,longitude,0
74.150.171.105,,,,0,0,9024534789
146.130.108.96,MU,Greenland,Jayneburgh,-40.9665159305,64.0534340423,3832574592
111.69.222.221,DE,Philippines,Port Kenny,74.5849538875,-111.2536169016,7054008817
97.73.124.221,BG,Benin,East Wilfredo,-76.8908832678,-141.222110348,5214325001
33.114.253.194,MK,Micronesia,Marquardtstad,-19.3745994127,18.1876594914,5085281338
31.80.119.171,GF,Congo,Schmelerberg,81.7401575298,-171.9819428204,3053820586
199.205.145.141,KE,Saint Martin,Garfieldfort,39.0010784507,-155.1416863494,7650096594
149.144.163.43,NR,Italy,Port Rashadside,-74.5506593407,-0.1485334869,8875405157
83.240.18.141,LT,Norway,North Rileyhaven,46.7543483965,49.1904486194,2660664235
47.20.186.157,MC,Ireland,Port Osborneton,-65.1069581784,-57.6319299732,4470984292
119.45.57.199,CO,Cambodia,Brigittefurt,-30.5003568451,88.0607824908,8360089579
22.114.166.66,42,Cameroon,Lake Clementine,-43.4332945013,-124.0499557492,0
60.193.103.131,BR,Maldives,Kochton,41.5498639854,82.2169210786,1854149039
99.156.2.224,CF,Jamaica,South Julio,-43.5086884464,104.91931743,6303349637
107.4.212.26,SA,Timor-Leste,Sauerfort,-75.247446527,-1.8700073501,8198714632
199.235.242.91,CG,Georgia,New Adolfo,28.618609067,176.7441102367,5933172154
111.163.140.208,IO,Saint Lucia,New Rae,-24.0444689235,-101.5743257179,4223794514
175.210.30.15,KM,Yemen,Alizemouth,63.1009190469,155.3744325876,6489213794
17.58.62.208,ZW,Oman,Port Genevievemouth,-67.9878333434,-135.9808870535,9845023853
56.240.232.98,TJ,Isle of Man,Lefflerfurt,80.8199524337,77.6427479351,6135105337
73.223.246.179,NF,"Virgin Islands, British",Reynoldport,62.0125832092,147.5081254318,8401628427
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
219.189.56.164,TK,India,New Candida,-23.033243614,13.4902879571,5191977369
151.158.106.194,EG,Benin,New Cordelia,42.0741901471,-79.479887285,5371605915
196.50.238.106,TF,French Guiana,Port Deshaunberg,-57.3637528038,-147.4354251614,2610188928
26.253.190.138,GB,Guatemala,Ikebury,-25.1790818114,23.9958956309,9263745062
76.136.99.85,BO,Greenland,Rethamouth,-38.9387117908,-96.8384121961,9538678119
214.11.133.219,BV,Pakistan,New Kellen,22.5936207176,-12.313357374,2791816963
193.174.67.115,YT,Equatorial Guinea,West Patsy,-70.7225908672,-177.9390903903,4179217465
36.9.196.146,CV,Mauritius,Jakobstad,85.0439840928,140.4789601505,7254166346
43.203.46.46,NL,Cyprus,Tremblayhaven,-80.4510176757,-15.7785043466,4534634485
193.210.71.128,NR,Suriname,Hagenestown,67.1227319869,148.4126405293,3014912287
42.221.152.47,LK,Namibia,Kossside,42.4612144168,157.0451177376,9889438119
182.5.80.80,GY,Liberia,Ryanchester,-0.3727809985,116.9869539965,1413645027
18.104.221.91,VN,Hong Kong,Armstrongmouth,-26.8237810667,-87.0252473554,1446868987
126.165.181.246,UM,Democratic People's Republic of Korea,Lake Elissastad,-72.0194757103,131.4248091095,4160419405
24.122.130.51,TG,Iran,Abernathytown,76.0169671017,156.7572580737,9520158376
193.204.46.56,NZ,Belgium,New Keanuborough,-20.5382588857,-5.9859981089,2122046620
213.69.47.226,42,Chile,Geraldmouth,-60.8871600526,83.4609025557,0
195.4.244.154,BW,Kyrgyz Republic,Port Jabariborough,44.9920574317,-90.0614239836,4012702971
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
211.159.29.93,IM,Italy,Joannyberg,80.8557064917,-172.2581707213,4783693415
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
122.92.132.200,MK,Niger,Lake Agustinfurt,-26.5683557238,19.2849366391,2873676275
not your IP address,SN,Mayotte,Ladariusfort,81.2962892492,6.8779714345,3805134267
146.159.6.168,,,,0,0,8617095184
204.20.151.39,SD,Dominican Republic,Delphafort,,,0
155.80.204.113,SR,Montserrat,New Mohamed,78.9368000498,122.0249759092,2505924237
117.179.107.100,IE,United Kingdom,Port Liam,2.1353085989,-84.0269959045,9771157731
6.194.126.191,SC,Seychelles,Lake Susanabury,-19.9765565617,-131.6480913254,7690977446
133.7.200.147,FO,Israel,Mrazmouth,-39.9871244851,95.5734150255,1560265599
160.179.249.182,BY,Kyrgyz Republic,East Scottie,-70.2750716201,92.3489561208,7542488333
45.188.201.87,GA,Heard Island and McDonald Islands,Kathryneshire,70.8235632122,74.5416491717,5851387806
76.57.112.33,US,Papua New Guinea,Brownville,42.5851668404,-65.468964921,1085552614
